,MessageID,MessageType,MessageTimeLeft,MessageTimeReceived,MessageDelay,MessageRoute,MessageTarget,PrS1,PrS2,RealSender
508,2_69,Real,6.895445992293899,8.308191878144687,"[0.002790021487663774, 0.8595628941714238, 0.5080800340957822, 0.04510295758358281, 0]","[Client id: 2, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 8]","[0.0012756828619226869, 0.002639622182121887, 0.0002454375719781352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10952983694726594,0.09695730364077987,2
509,1_69,Real,6.816843062407934,8.316544952598756,"[0.25702024097382214, 0.02249222568938289, 0.46702157034342084, 1.0101880941580175, 0]","[Client id: 1, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 0]","[0.0014100576996885306, 0.002884518138890834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.11012822550542961,0.10116881271970034,1
510,9_53,Real,5.345703694973936,8.32260456131238,"[0.11848801149262143, 0.7748536159448375, 2.030463443517333, 0.1715838068762729, 0]","[Client id: 9, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 8]","[0.0012556032065049536, 0.0026465262579581776, 0.0003211308323896835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10924704453566253,0.09686684025879991,9
511,1_59,Real,5.4176736242288195,8.32406680842168,"[0.03721209016959653, 1.6332298711094886, 0.7285278284693734, 0.5446354846139982, 0]","[Client id: 1, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 4]","[0.0014100576996885306, 0.0028845181388908346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.11012822550542961,0.10116881271970034,1
512,3_66,Real,6.565962849043993,8.339679038344826,"[0.08267672621801254, 0.4932558660922319, 0.39312875408873316, 0.8873315691198681, 0]","[Client id: 3, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 9]","[0.0012556032065049536, 0.0026465262579581776, 0.0003211308323896834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10924704453566253,0.09686684025879992,3
513,3_53,Real,5.46401059724844,8.340219315154474,"[0.01157966921770141, 0.4057522634070083, 1.5847364206980392, 0.8857200338009859, 0]","[Client id: 3, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 2]","[0.0011199845728151665, 0.0026406331966890577, 7.247043477071359e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10601715525282318,0.09427614958588039,3
514,4_55,Real,5.28702706610118,8.352665102728121,"[0.023026230757643817, 1.0971457890488845, 1.5131183329235423, 0.45537391465451543, 0]","[Client id: 4, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 5]","[0.0011199845728151665, 0.0026406331966890577, 7.247043477071359e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10601715525282318,0.09427614958588039,4
515,1_65,Real,6.46449669164316,8.35472280815046,"[0.30861822926450244, 1.2563420585415779, 0.04869998458151774, 0.5851840733842026, 0]","[Client id: 1, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 6]","[0.0013717745978456804, 0.0028449248306148677, 5.0108934196858504e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.11049434344667074,0.1008288449428167,1
516,3_73,Real,7.140451546891048,8.368070311141178,"[0.04018062539485128, 0.8146313457791668, 0.35968957351560815, 0.05329784495535585, 0]","[Client id: 3, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 9]","[0.0011199845728151665, 0.0026406331966890577, 7.247043477071359e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1060171552528232,0.09427614958588039,3
517,4_37,Real,3.5615753225394897,8.392335931507851,"[0.07762071871684752, 3.2307273762149893, 0.6789764890362955, 0.9210567437170764, 0]","[Client id: 4, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 7]","[0.0011199845728151663, 0.0026406331966890577, 7.247043477071359e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1060171552528232,0.09427614958588039,4
518,1_49,Real,4.882951849950368,8.398495116241538,"[0.03140485503760289, 0.6455275910369731, 0.7360970362642839, 2.1339186389899125, 0]","[Client id: 1, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 5]","[0.001299772541529575, 0.002767888831384616, 0.00014102730669458193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.11127843781647404,0.10018971323746655,1
519,6_44,Real,5.120004080623725,8.399853282449925,"[0.3985360283508499, 0.6328474210930283, 1.9658816793092906, 0.6811201014238814, 0]","[Client id: 6, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 9]","[0.001299772541529575, 0.002767888831384616, 0.00014102730669458193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.11127843781647404,0.10018971323746655,6
520,0_43,Real,4.236150056520576,8.407302232723538,"[0.08389685724360862, 0.19436051207237798, 2.3871429689562915, 1.589648695174292, 0]","[Client id: 0, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 3]","[0.0011962422985607522, 0.00264209846410779, 0.0004559461291541086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10893152166726044,0.09635084400899849,0
521,6_19,Real,2.066299143579469,8.409235897652037,"[0.23506878738384562, 0.8711565523501429, 4.228456216949806, 1.2433239847726194, 0]","[Client id: 6, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 7]","[0.0011962422985607522, 0.00264209846410779, 0.0004559461291541086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10893152166726044,0.09635084400899849,6
522,3_79,Real,7.541809565542094,8.413337885750424,"[0.02685055341074192, 0.18717151949188068, 0.5665504491933204, 0.11780635152312784, 0]","[Client id: 3, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 1]","[0.0011199845728151663, 0.0026406331966890577, 7.247043477071359e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1060171552528232,0.09427614958588039,3
523,3_67,Real,6.611401256874199,8.433352714337808,"[0.04543840783020568, 0.7785888024236447, 0.5817798854363649, 0.46158276960359895, 0]","[Client id: 3, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 2]","[0.001090260328841037, 0.002607693515351652, 0.00016503870595370617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10652193406677055,0.0941527552994904,3
524,2_25,Real,2.386751393190258,8.433694244707405,"[0.013812572002498922, 1.704649575995132, 2.0274664557808033, 2.3148268197412114, 0]","[Client id: 2, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 1]","[0.001090260328841037, 0.002607693515351652, 0.00016503870595370614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10652193406677055,0.0941527552994904,2
525,8_25,Real,3.1488432175388996,8.456642208514557,"[0.03624974813369982, 0.7830004663742464, 3.406117430776465, 1.1186810938249465, 0]","[Client id: 8, ( id: 3, corrupt: False ), ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 5]","[0.0010605360848669077, 0.0025747538340142456, 0.0002576069771366987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10702671288071788,0.0940293610131004,8
526,2_42,Real,4.606294087898211,8.459517735412653,"[0.32525157535489896, 0.8873510182734763, 2.484211508077992, 0.4816611211629742, 0]","[Client id: 2, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 8]","[0.0012997725415295747, 0.0027678888313846166, 0.00014102730669458193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.11127843781647404,0.10018971323746653,2
527,4_68,Real,6.176916812796851,8.540168792546845,"[0.06304605411127895, 1.260963487994168, 0.8701123348507, 0.23217615690512652, 0]","[Client id: 4, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 9]","[0.0011297546879627353, 0.0025948495100092134, 0.000669196436946925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10931400234377607,0.09567596934681381,4
528,1_70,Real,6.846139942374309,8.567743518879718,"[0.02929687996637452, 0.0479952813006555, 1.4781428930400005, 0.19546540216475203, 0]","[Client id: 1, ( id: 3, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 9]","[0.0012244430008080582, 0.0027654780188508133, 0.0004416903038179152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.11005143948728158,0.09868414315982846,1
529,7_13,Real,1.4729228932618432,8.575460930021409,"[0.10341350482941657, 1.8083860723198146, 2.753281995690981, 2.54086996874877, 0]","[Client id: 7, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 5]","[0.001224443000808058, 0.0027654780188508133, 0.0004416903038179152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.11005143948728158,0.09868414315982846,7
530,3_63,Real,6.341575846342268,8.584221358655308,"[0.06669671644987925, 0.7499403861968252, 0.6403065009447264, 0.8523986251714882, 0]","[Client id: 3, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 7]","[0.001189410113332977, 0.0027636054846154256, 0.0006257797859489528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10930457338203775,0.09803822642201342,3
531,2_48,Real,5.019271781096771,8.62470169664332,"[0.01576959495465496, 0.08788013954485367, 1.1564037167534273, 2.361146059248269, 0]","[Client id: 2, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 3]","[0.00116846589685074, 0.0027531033675450515, 0.000715736452674724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10908454880611923,0.09778472354247227,2
532,5_50,Real,5.71577045714521,8.660336597929112,"[0.1068050694035895, 0.03700766020678962, 2.1237910486816904, 0.7837674318954218, 0]","[Client id: 5, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 3]","[0.00116846589685074, 0.002753103367545051, 0.0007157364526747239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10908454880611922,0.09778472354247225,5
533,6_42,Real,4.60434342390892,8.684645894787373,"[0.13253098025539314, 0.3124888867129985, 0.1689165079044351, 3.59889707626102, 0]","[Client id: 6, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 4]","[0.0008946707456065479, 0.002481187939759348, 0.0010839470828436857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10787737402953303,0.09263565499241525,6
534,5_53,Real,5.823014451410854,8.686970364188312,"[0.017066177632881364, 0.5729950011173528, 1.1039482331714985, 1.187012678488606, 0]","[Client id: 5, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 0]","[0.0010518061820635777, 0.0025963623225182184, 0.0010881001380279834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10811952055367495,0.0945301020454332,5
535,2_58,Real,5.657245305386871,8.688494124597401,"[0.09734475226667808, 1.7078264459386805, 1.1895629771669025, 0.13385939610494801, 0]","[Client id: 2, ( id: 2, corrupt: False ), ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 0]","[0.001051806182063578, 0.0025963623225182184, 0.0010881001380279832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10811952055367494,0.0945301020454332,2
536,7_38,Real,4.4358062042903414,8.702900014121767,"[0.00986802277867989, 0.7746196240075014, 2.2598445080526237, 1.2326296777712988, 0]","[Client id: 7, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 9]","[0.001051806182063578, 0.0025963623225182184, 0.0010881001380279832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10811952055367494,0.0945301020454332,7
537,6_64,Real,6.986750715407378,8.713579583189537,"[0.02672264768955351, 0.3343718344871808, 1.2983874202882502, 0.09406961300672838, 0]","[Client id: 6, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 7]","[0.0008612513219457162, 0.0024363893113778516, 0.001254342298244489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10854456957513761,0.0923106698603614,6
538,1_76,Real,7.182409587816826,8.717613692591042,"[0.09096138391330967, 0.2665573455796176, 0.6709924041775095, 0.5976543550170883, 0]","[Client id: 1, ( id: 3, corrupt: False ), ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 8]","[0.00116846589685074, 0.002753103367545051, 0.000715736452674724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10908454880611922,0.09778472354247224,1
539,8_50,Real,5.6469602216309065,8.720230437038355,"[0.02699964176508603, 0.507601947593222, 0.033556727142602126, 2.5321115406716244, 0]","[Client id: 8, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 9]","[0.0010290793091367692, 0.0025952687209664987, 0.0012237678984510182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1077285716665893,0.09410399220643312,8
540,6_66,Real,7.0537788050242485,8.738843697915376,"[0.06364906356288057, 0.05583000953342411, 1.4453931674631844, 0.1838417158945193, 0]","[Client id: 6, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 5]","[0.00116846589685074, 0.0027531033675450506, 0.0007157364526747239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1090845488061192,0.09778472354247225,6
541,1_61,Real,5.578292405545963,8.757543261819304,"[0.04908438334694937, 1.4902394746629664, 0.9288523378609503, 0.7601590437494227, 0]","[Client id: 1, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 0]","[0.0008452192898623864, 0.0024143306560083216, 0.0013420929809603848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10889554002118332,0.09211717953742014,1
542,1_39,Real,4.240188989581119,8.764290439752068,"[0.04047383432229316, 0.25319582973652016, 2.318007350240806, 1.952898270193623, 0]","[Client id: 1, ( id: 1, corrupt: False ), ( id: 6, corrupt: False ), ( id: 7, corrupt: False ), Client id: 2]","[0.001007883466414534, 0.002567085746924481, 0.0013111730287702957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10818288345525456,0.09383778504631601,1
543,5_58,Real,6.530020498844878,8.769581683110228,"[0.0825095553590055, 0.8327085547202675, 0.3895517546206503, 1.017300874924432, 0]","[Client id: 5, ( id: 2, corrupt: False ), ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 9]","[0.001144532589589305, 0.002736378412995765, 0.0008232254318415829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10881184909803406,0.09742261334023615,5
544,8_6,Real,0.6350189278237065,8.771423873557854,"[0.017211755718264637, 5.057815985364807, 1.001370805678012, 2.0772181546913275, 0]","[Client id: 8, ( id: 1, corrupt: False ), ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 5]","[0.001007883466414534, 0.002567085746924481, 0.0013111730287702957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10818288345525456,0.09383778504631601,8
545,0_56,Real,5.087759149944242,8.776316094349637,"[0.08129556884108069, 1.0030182821628448, 2.2376891942235857, 0.4478494680189638, 0]","[Client id: 0, ( id: 2, corrupt: False ), ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 4]","[0.001144532589589305, 0.0027363784129957654, 0.0008232254318415829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10881184909803406,0.09742261334023615,0
546,3_55,Real,5.509041704044455,8.781051629780363,"[0.022269312277360464, 1.3216259658400342, 1.3710456665417972, 0.5793382933540776, 0]","[Client id: 3, ( id: 1, corrupt: False ), ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 4]","[0.0008452192898623864, 0.0024143306560083216, 0.0013420929809603848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1088955400211833,0.09211717953742014,3
